Date,nps,Comments,nps_scaled
2023-03-27,2,Difficult to find United Kingdom  from countries list,1
2023-03-27,3,"No cambiando sin previo aviso y/o autorización los horarios de los vuelos. Eso afecta mucho. Justifican con que es menor a 4 horas pero hace los cambios varias veces de manera que de 3 o 3  no parezca pero en realidad sí los mueven por más de 4 horas. Mover un vuelo por más de 6 horas sí es una gran afectación y se pasan sus propias reglas (términos y condiciones) por el arco del triunfo. En realidad cuento con comprobantes y podría ir a PROFECO, dejo pasar esta ocasión sin embargo me sirve para tener un historial.",2
2023-03-27,0,"Me llegó una promoción a mi correo para ahorrar en varios servicios entre ellos equipaje documentando. A los 30 minutos de que me llegó, entré a la página (dando click en el enlace) la promoción no me aparecía. Llamé al call center que viene en el correo pero como siempre son ineficientes al 100%, me dicen que ellos solo son centro de venta y sin enbargo en la página te dirigen, para cualquier problema, a ese teléfono. En fin, siempre es imposible solucionar nada con VivA Aerobus.",0
2023-03-27,0,COBRAN MUCHO POR UN ERROR COMO CAMBIAR EL APELLIDO DEL PASAJERO.,0
2023-03-27,8,"C
Unicamente cambié de dia de vuelo, mi reservación original la hice con la protección de hasta tres cambios gratuitos, me dicen que solo hay cobro si existe diferencia en el precio del vuelo y en realidad no lo había. Sin embargo, me volvieron a cobrar la protección del paquete y eso me molesta mucho. En lugar de pagar solo la diferencia que seria de unos pesos acabé pagando $1,300.",4
2023-03-27,2,Hacer pagos por servicios adicionales siempre me ha resultado una pesadill por los rechazos constantes a mis metodos de pago,1
2023-03-27,8,al comprar paquete no lo pude hacer en su sitio,4
2023-03-27,5,.,2
2023-03-27,2,"Al agregar una maleta adicional de equipaje, el sistema me daba un precio erróneo por la maleta, por alguna razón decía el doble del precio, en la pagina final el precio estaba correcto. Yo también programo, y creo que hay muchos bugs en la lógica frontal.",1
2023-03-27,8,sin comentarios,4
2023-03-27,0,Siempre tengo problemas para pagar,0
2023-03-27,7,no contestan en call center por una hora,4
2023-03-27,8,"Hasta el día de hoy eran muy recomendables, no pudieron ayudarme con una cancelación de vuelo",4
2023-03-26,8,detallar correctamente los pagos en la app,4
2023-03-26,8,no subir tan repentinamente los costos,4
2023-03-26,8,No cobrando por cambios tal y como dice en plataforma,4
2023-03-26,7,No subir tanto los precios con los cambios,4
2023-03-26,8,"Al comprar el vuelo,establece que tienes un cambio gratis, lo que no es verdad ya que cobran el vuelo en su totalidad",4
2023-03-26,0,es un fraude que te  cobren por cambiar una letra de un nombre,0
2023-03-26,8,HACERLO MAS SENCILLO,4
2023-03-26,8,la terminal de pago por tarjeta en la app declina todo el tiempo. mejórenla.,4
2023-03-26,5,Navigation for payment was difficult and should be very very easy,2
2023-03-26,8,Necesitas hacer en Ingles.,4
2023-03-26,0,No hacer forzoso el COBRO DE ASIENTO,0
2023-03-26,0,"Pésimo servicio de atencion a cliente, el personal no está capacitado y te cuelga la llamada cuando no sabe responder a tus dudas. son un asco.",0
2023-03-26,3,"el costo de 420 que originalmente indició cuando seleccioné no fue el que me cobraron al final, que fue de 536, mas del 20% de incremento que no supe porque se cobró así, ojalá lo mejoren",2
2023-03-26,5,no cobrar por todo,2
2023-03-25,5,ME ESTAN COBRANDO ASIENTO Y N O PUEDO ELEGIRLO,2
2023-03-25,7,"al hacer el aumento de mi equipaje, primero me salio una cantidad superior y tuve q volver a entrar a la pagina",4
2023-03-25,0,"en todo
pésima atención en call center, Gabriela Alemán persona burlona, sarcástica y grosera que No resuelve
Vuelo sobrevendido",0
2023-03-25,0,"Es engañosa la forma de dividir en 2 los pagos.

Por favor, coloquen un solo monto y no lo hagan tan complejo.

Cuando lleguen otras opciones, sus clientes recordaran que les tomaron el pelo.
No es honesto, para una persona como yo, tal vez no les interese mucho, pero si me dicen un precio y después resulta que es más por que la TUA o etc... eso es deshonesto.

Integren un solo precio, si quieren desglósenlo, pero por que estar haciendo más de un pago para lo mismo.",0
2023-03-25,1,No se seleccionaron los asientos como lo indique en la primera reservación.,0
2023-03-25,8,Poder cambiar la cantidad y tipo de maletas si deseamos al retorno,4
2023-03-25,5,Opción de cancelación en linea,2
2023-03-25,5,Directamente mejores explicaciones al los cambios de reserva,2
2023-03-25,8,"EN LA ATENCION TELEFONICA, ES MUY TARDADA, NO TOMAN LAS LLAMADAS Y CUANDO LO HACEN ABUSAN DE LA CONFIANZA COBRANDO EXAGERADO",4
2023-03-25,4,Deben de considerar que los mejores pueden cambiar su tipo de modalidad de vuelo que no debe de ser el mismos que el de los adutos,2
2023-03-25,0,"Pesimo servicio , vuelven a cobrar el combo y ademas si uno no toma los asientos que uds aleatoriamente asignan en la reserva, la pagina no avanza, que pena y pesimo servicio, ultima vez que volamos coin uds",0
2023-03-25,0,YO PAGUE POR CAMBIO DE VUELO Y TUVE QUE PAGAR CASI OTRO VUELO,0
2023-03-25,0,no serrvia la pagina,0
2023-03-25,7,EL PRECIO SUBIO SUBSTANCIALMENTE,4
2023-03-25,8,QUE NO COBREN EL CAMBIO DE ASIENTO,4
2023-03-25,0,respondiendo y resolviendo,0
2023-03-24,5,"Se suponía que tenía 1 cambio incluido, sin embargo al hacer mi cambio no me lo hicieron efectivo y me cobraron el vuelo prácticamente como nuevo.",2
2023-03-24,3,"Que dejen de poner tantas trabas con los cupones que dan pues tengo uno y no lo pude disfrutar con mi familia gracias a sus políticas, ustedes cambiaron mi vuelo a su conveniencia y no hubo ninguna opción, yo tuve que cambiar mis planes por su cambio de vuelo",2
2023-03-24,0,"Siempre tengo problemas con los pagos, tengo que hacer muchos intentos para que me los acepté,
se bugea la página seguido; agregué una maleta de mano extra, pero como no pasó el pago, la quité para aguilizar el check in, después de quitarla me siguió apareciendo el costo de esa maleta, y no pude hacer el check in, al agregarla de nuevo la maleta al día siguiente me apareció dos veces el pago",0
2023-03-24,7,SOBRA INFORMACIÓN,4
2023-03-24,2,demasiados pasos y cobros sin sentido,1
2023-03-24,0,"ENGAÑAN CON EL PRECIO QUE SE ESCOGE, ME PUSIERON UN PRECIO DE 1370 Y AL FINAL ME COBRARON CASI 1500 PESOS SIN JUSTIFICACIÒN NI EXPLICACIÒN DEL AUMENTO DE TARIFA",0
2023-03-24,0,"La aplicacion no permite pagar la Tua, mi tarjeta fue declined 3 veces.",0
2023-03-24,7,costo,4
2023-03-24,8,no debería existir esta política de compra por separado,4
2023-03-24,7,Menos pasos,4
2023-03-24,7,.,4
2023-03-24,8,activando los pagos con tarjetas de USA,4
2023-03-24,4,El link que me mandaron al correo no funcionaba,2
2023-03-24,2,Tengo derecho a un cambio de vuelo gratis y me lo cobran aun asi,1
2023-03-24,8,"FACILITANDO EL LLENADO DE CELDAS, ACLARANDO INFORMACIÓN",4
2023-03-24,1,"No contestan vía telefónica, pésimo servicio",0
2023-03-24,0,Volaris por el cambio  de apellidos son 499 solo cambie el apellido por un error de auto llenado y esta pésimo,0
2023-03-24,0,seleccione el vuelo correcto y cuando termine de pagar me llego un boleto con dia de viaje diferente considero que sufri un robo de su empresa agradezco atencion al tema,0
2023-03-24,0,"Cobran los asientos al realizar el cambio de vuelo, cuando esos ya estaban pagados con anterioridad, agregan demasiado a los impuestos y a parte el TUA. Pésimo servicio.",0
2023-03-24,6,Dicen que hay tres cambios gratuitos y al final hacer pagar igualmente; eso es un engaño.,3
2023-03-24,8,"mi nombre es fernando , lo unico que no me gusto de este proseso es que la pagina te obliga a comprar tu boleto de lo demas  esta muy facil",4
2023-03-24,6,"No me gusta que cobren por asiento
Y aún cuando no lo elijo yo, me cobran
Es una estupidez",3
2023-03-23,0,estoy cambiando mi vuelo y no me descuenta lo que ya había pagado anteriormente. o no lo explica bien lo que estoy pagando en el total.,0
2023-03-23,8,"No me dejó agregar equipaje adicional y desconozco la razón. Y no funciona la app del celular, tuve que hacerlo en computadora.",4
2023-03-23,0,"Ustedes promueven, que comprando modalidad SMART no hay cargos en el cambio de vuelo si las tarifas no son distintas, en este cambio no había cambio a mi favor y me cobraron. No lo recomendaría",0
2023-03-23,0,es complicado para hacer un cambio,0
2023-03-23,8,Asientos mas comodos,4
2023-03-23,8,LA PAGINA TE LLEVA A MUCHOS PAGOS NO DESEADOS,4
2023-03-23,0,"Es lamentable que cuando uno hace el ckeckin automáticamente sin autorización del cliente, le cobren un asiento que nunca elegí ni tampoco autoricé, y esa plataforma tiene que ser revisada por la autoridad competente por los abusos excesivos en los que caen vivaaerobus. Me ví obligado a pagar la diferencia ante el abuso de haberlo cobrado y asignarme un asiento que no elegí, ya que la ley de aviación civil establece que es obligación de la aerolínea asignar un lugar al pasajero sin costo alguno. Por tanto tendré que meter una queja a profeco o a sct, porque no es justo.",0
2023-03-23,7,El website es muy confuso,4
2023-03-23,8,NO COMENTARIOS,4
2023-03-23,1,poder cambiar los vuelos sin tener que pagar dos veces los asientos o sin tener que escoger asiento,0
2023-03-23,8,"no mover los vuelos ya seleccionados, causa mucho problema de planeacion ya realizada.",4
2023-03-23,1,"Esta terrible, tardé 2 días y 4 intentos, 

De cajon quieren volver a usar el TUA ycuando llamas al call center querían cobrar 2500 pesos por el cambio.",0
2023-03-23,3,"Tuve muchos problemas para hacer el cambio de vuelo. Llamé y me tuvieron MÁS DE 1 HORA esperando a que alguien me contestara, cosa que nunca pasó. Tuve que reiniciar todo mi sistema para que me dejara hacer el cambio tanto de vuelo como de equipaje.",2
2023-03-23,5,Muy caro todo,2
2023-03-23,1,Vayanse a la verga no me dejaron quitar el asiento,0
2023-03-23,5,Muy lento y cambios en las tarifas,2
2023-03-23,7,QUITAR COSTOS POR CORRECCIONES EN NOMBRES DE LOS PASAJEROS,4
2023-03-23,0,"si es gratis el cambio no deberian cobrar cosas ""extras""",0
2023-03-23,0,todo,0
2023-03-23,8,contestar las llamadas por telefono para consultar las dudas que tenemos con un agente directo,4
2023-03-23,8,mejorar dinamismo en plataforma,4
2023-03-23,2,reembolsar los ajustes de precio,1
2023-03-23,5,"ES MUY LENTA LA PLATFORMA, TE ENRREDAN OFRECIENDOTE TANTOS SERVICIOS",2
2023-03-23,3,"Revisar la forma de cambio porque me arrojaba error siempre, tuve qu ehacer el cambio y me arrojo error y me meti al carrito y fue la unica forma para poder realizarlo pero no hay alguna pisto o algo para saber que hacer",2
2023-03-23,8,"no podia hacerlo tarde mucho varios dias intentandolo 
 y llame y no pude hacer el cambio 

estaba desesperada ya lo inba dejar perder mi vuelo estaba triste",4
2023-03-23,5,"El total no siempre suma bien, hay que refrescar la pagina varias veces para que salga la suma correcta, varias veces agrega el seguro de viaje automaticamente, lo cual es extremadamente molesto y da la sensacion de que me estan robando",2
2023-03-23,3,demasiado lento y con errores,2
2023-03-23,1,"En linea no logre hacer el cambio, tuve que hablar al contacto telefonico y tarde mas de un ahora en espera de que me contestara un agente, tuve que hablar desde otro telefono a la opcion de compra de vuelos, no cambios y alguien me atendio mas rapido.",0
2023-03-23,0,"LLAMADAS NUNCA CONTESTAN Y TAMPOCO DAN OPCION DE CANCELACION, GUARDE EL ASIENTO Y AL HACER CHECK IN AHORA RESULTA QUE NO TENGO ASIENTO DE UNA RESERVA, PESE A QUE YA ME COBRARON",0
2023-03-22,0,"atencion a clientes es una porqueria
ni call center
ni whatsapp 
DENUNCIO A SAUL Y NELLIE DE SERVICIO DE WHATSAPP
DENUNCIO A JUAN SALAZAR DE CALL CENTER",0
2023-03-22,6,"El precio del equipaje van incrementando con los días, y deberían siempre tener meses sin intereses.",3
2023-03-22,8,"ME RESULTO COMPLICADO LO DEL TUA, EL QUE LO COBRARAN APARTE. 
YO PENSE QUE EL IMPORTE PAGADO INICIALMENTE ERA EL FINAL Y TERMINE PAGANDO MAS QUE EN OTRA AEROLINEA.",4
2023-03-22,7,"Compre mediante la tarjeta HSBC Viva Plus y al querer hacer un cambio de vuelo me hace el cargo por los adicionales que se ofrecen sin costo, y no hay forma de removerlos.",4
2023-03-22,0,"porque cobran de nuevo algo de tua??  es un robo, pésimo servicio",0
2023-03-22,0,EXTREMADAMENTE MOLESTOque cobren por estar juntos en una reserva de mas de una persona... sientenos donde quieran pero juntos..... o cobren 20 pesos por asiento y vn a ver como todos pagan sus asientos y no tienen problemas EN CADA VUELO EN MOSTRADOR de gente peleando por esas razones... NO ES UN MERCADO hasta el cine te da lugar asignado no manchen...,0
2023-03-22,5,no me dejo aplicar los descuento de viva fan que tengo contratado,2
2023-03-22,7,"en la app quise pagar 2 veces mi asiento y no se pudo, cada vez que lo intentaba iban subiendo el precio, al parecer es su estrategia para cobrar mas, empece con un costo de 250 por asiento y acabe en 357, no se vale",4
2023-03-22,0,"su pág. no funciona, como usuario no podemos realizar cambios ya que si tenemos una tarifa light nos baja en automático a una zero, osea por hacer un cambio nos bajan los beneficios que ya se habían comprado al inicio y tenemos que llamar a su call center que aquí te cobran un costo administrativo y una diferencia de tarifa (te vuelven a cobrar los beneficios a tarifa zero, te vuelven a cobrar los impuestos). Supuestamente la Supervisora Noemi me atendió pero no resolvió nada. Su respuesta es que si quiero que espere a que arreglen su pág y no sabe cuando quedará. Soluciones Soluciones por favor !!!!",0
2023-03-22,1,"Cuando selecciono el vuelo no me deja avanzar por que quiere cambiar el tipo de combo, entonces en lugar de continuar tu tienes que seleccionar a donde te quieres ir ahora, yo me fui directo a la ventana de Pago, PESIMA PAGINA YO LA PUEDO HACER MEJOR",0
2023-03-22,0,NO SOBREVENDIENDO VUELOS Y DEJANDO ASIENTOS PARA AQUELLOS QUE YA PAGARON SU VUELO Y TIENEN QUE AGREGAR 500 PESOS MAS POR EL ASIENTO.,0
2023-03-22,4,Esta muy caro,2
2023-03-22,5,"CAMBIE UNA LETRA EN EL NOMBRE Y ME COSTO 500 BPOR CADA SEGMENTO, NONLE PIERDEN?",2
2023-03-22,0,"No pude hacer el cambio de vuelo directo en la página ni en la aplicación. Tuve que llamar y cortaron la llamada 5 veces, 5 llamadas distintas con su correspondiente tiempo de espera para lograr el cambio. 3 horas y media sin parar de llamar.",0
2023-03-22,0,No puedo cambiar la ruta,0
2023-03-22,8,"nada, todo bien",4
2023-03-22,0,"POR TODO TE COBRAN, AHORA POR SELECCION DE ASIENTO TAMBIEN TUVE QUE PAGAR, PESIMO SERVICIO",0
2023-03-22,5,CALL CENTER MUY MAL,2
2023-03-22,0,Agregar el TUA al precio inicial.,0
2023-03-22,5,"Intenté hacer un cambio de vuelo (incluido in mi paquete light) el cambio no implicaba ningun cargo ya que era un vuelo mas barato al que tenía ya pagado por completo (es decir, perdí dinero en el cambio) pero nunca me dejó confirmar el nuevo vuelo, no fue hasta que no incluí un servicio adicional que me hacía pagar una pequeña diferencia (pero a fin de cuentas pagar algo) que me dejó confirmar los cambios.",2
2023-03-21,3,La funcion de pagar con la tarjeta guardada no funciona,2
2023-03-21,0,"No respetan los pagos hechos por asientos en vuelos pasados, y obligan a pagar por asientos en los cambios de vuelo. Por otro lado, el servicio por teléfono es muy malo y extremadamente caro. No sirve la página de internet y no permite cambiar de destino",0
2023-03-21,7,Los pagos para equipaje extra son una pesadilla,4
2023-03-21,8,Puede ser más facil,4
2023-03-21,2,"Obligatoriamente tienen que cobrar algo. No me permitían hacer el cambio sin elegir asiento, a huevo tuve que elegir asiento para que lo permitieran. Son un fraude como todas aerolíneas, eso es lo que tienen que mejorar y debe regular el estado.",1
2023-03-21,5,"No deberían cobrar por seleccionar un asiento, o porque venden el boleto sin tener asiento asignado?  =( =( =( =( =(",2
2023-03-21,0,"es un robo, presentan informacion fragmentaria lo que implica vuelos costosos",0
2023-03-21,0,errores continuos en la pagina,0
2023-03-21,8,Bajando los precios de los asientos,4
2023-03-21,0,son pesimos,0
2023-03-21,8,SIGAN ASI,4
2023-03-21,0,No cobrar por literalmente todo.,0
2023-03-21,3,demasiados pasos y poco claro,2
2023-03-21,8,desde la pantalla de inicio poder seleccionar el servicio adicional que uno requiera,4
2023-03-21,7,no contestan llamadas correos ni whatsapp para aclaraciones,4
2023-03-21,1,La página no responde en Firefox,0
2023-03-21,0,No acepta pagos por la app,0
2023-03-21,0,Me están cobrando maleta adicional cuando en otras aerolíneas es algo incluido en el costo del boleto.,0
2023-03-21,6,"Son demasiados, cargos y extras para entender que se esta pagando.",3
2023-03-21,4,"muy complicado el proceso y falta especificar información durante el proceso de compra, no especifica los puntos",2
2023-03-21,0,Se traba su website,0
2023-03-21,8,"Tener mas opciones de cambios, ya que me movieron los vuelos.",4
2023-03-21,6,poniendo los asientos juntos ya que normalmente se viaja en familia,3
2023-03-21,7,No me quedo muy claro si tengo el plan smart porque si se generan pagos por cambios.,4
2023-03-21,8,PODER PAGAR LA TUA APARTE CON DOTERS,4
2023-03-20,8,Debería ser más intuitivo,4
2023-03-20,1,atencion personalizada,0
2023-03-20,5,"Que no se cobre dos veces la selección de asientos cuando hay cambio de vuelo, pues ya habíamos pagado una selección (que no se usò) y tuvimos que pagar de nuevo.",2
2023-03-20,7,NO ME CAMBIES LAS FECHAS Y HORARIOS DEL VUELO,4
